sample,reaction,mean_degree_centrality,pagerank,eigenvalue,betweeness,closeness
PknF_IND2,TDPGDH,0.4251175685576925,0.0024957134146116303,0.07579918463109842,0.0,0.10352746196938163
PknF_IND2,THDPS,0.05449276191583976,0.0006375425497207742,0.0021101588093309994,0.00025083615745596856,0.07027957282474517
PknF_IND2,THFGLUS,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,THMDP,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
PknF_IND2,THRD_Lr,0.05224859662422004,0.0005876535093052493,0.002774033415129318,0.00019410995930338454,0.07605605653113258
PknF_IND2,THRS,0.05486107039152462,0.0006046198994542724,0.0031988615390179773,0.00032107914501210524,0.07574317280557016
PknF_IND2,THRt2r,0.037955958909938504,0.0004737738157337512,0.002078282841455048,0.0,0.06646950506406449
PknF_IND2,THZPSN,0.42530166804083447,0.002496631391090638,0.07583725248518057,0.0,0.10352764189121809
PknF_IND2,TKT1,0.020841758214292155,0.00034436229387201897,0.0013312567529357442,0.0,0.06417939652006951
PknF_IND2,TKT2,0.02663325972745032,0.00039174812281541575,0.001443613605374952,5.583985130645309e-05,0.06282488718682676
PknF_IND2,TMDK1,0.05790458232292863,0.0006610256646808157,0.0019411853284245282,0.0,0.08411371611956467
PknF_IND2,TMDPP,0.0,0.00016017948930633543,1.3453345746102042e-22,0.0,0.0
