,kinase,metabolite,total_genes,kinase_targets,metabolite_network_size,overlap,p-value,adjusted p-value
1106,PknD,agm_c,1011,80,25.0,3.0,0.12873665557758215,0.16918512281594283
1107,PknD,ptrc_c,1011,80,17.0,2.0,0.14526242501472605,0.18679538740458268
1108,PknD,urea_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1109,PknD,1hdecg3p_c,1011,80,21.0,4.0,0.020308382284348683,0.04406994024740158
1110,PknD,pa160_c,1011,80,23.0,5.0,0.006894948625372481,0.020114465735521003
1111,PknD,pa160190_c,1011,80,31.0,5.0,0.030113421383679017,0.06118321364192113
1112,PknD,1msg3p_c,1011,80,31.0,5.0,0.030113421383679017,0.06118321364192113
1113,PknD,pa190190_c,1011,80,31.0,5.0,0.030113421383679017,0.06118321364192113
1114,PknD,ahcys_c,1011,80,48.0,4.0,0.3286126527404256,0.3433249697766935
1115,PknD,hcys__L_c,1011,80,28.0,3.0,0.17461523391937814,0.2203667216129734
1116,PknD,rhcys_c,1011,80,36.0,4.0,0.1486162805090576,0.19047007570057722
1117,PknD,air_c,1011,80,28.0,4.0,0.0633626850040746,0.09910039121464732
1118,PknD,4ahmmp_c,1011,80,29.0,4.0,0.07196410282458629,0.10990080278337738
1119,PknD,gcald_c,1011,80,279.0,26.0,0.12539505538076537,0.16632677468102583
1120,PknD,10fthf_c,1011,80,54.0,6.0,0.1265998004569367,0.16744676741153394
1121,PknD,fprica_c,1011,80,34.0,4.0,0.12394582123104188,0.16473289331279772
1122,PknD,thf_c,1011,80,54.0,6.0,0.1265998004569367,0.16744676741153394
1123,PknD,for_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1124,PknD,5aizc_c,1011,80,30.0,4.0,0.0811797074247053,0.12061537592653847
1125,PknD,sdhlam_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1126,PknD,dhlam_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1127,PknD,succoa_c,1011,80,55.0,5.0,0.26376412267879035,0.2970852022899053
1128,PknD,alaala_c,1011,80,16.0,3.0,0.031776919526772515,0.06384812902701624
1129,PknD,ala__D_c,1011,80,15.0,3.0,0.025326470983442675,0.052679904213163375
1130,PknD,ala__L_c,1011,80,14.0,3.0,0.019739821636350057,0.04309853859785026
1131,PknD,ala__L_e,1011,80,14.0,3.0,0.019739821636350057,0.04309853859785026
1132,PknD,h_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1133,PknD,fald_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1134,PknD,pacald_c,1011,80,29.0,4.0,0.07196410282458629,0.10990080278337738
1135,PknD,pac_c,1011,80,30.0,4.0,0.0811797074247053,0.12061537592653847
1136,PknD,8aonn_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1137,PknD,amob_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1138,PknD,dann_c,1011,80,30.0,6.0,0.006835078032124714,0.019980690908202883
1139,PknD,ad_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1140,PknD,2dmmq8_c,1011,80,43.0,5.0,0.11669405346736911,0.1560089288150494
1141,PknD,mql8_c,1011,80,47.0,7.0,0.02663791800870129,0.05526952634653614
1142,PknD,mqn8_c,1011,80,47.0,7.0,0.02663791800870129,0.05526952634653614
1143,PknD,cgly_c,1011,80,29.0,3.0,0.19103941489454485,0.23353195084854553
1144,PknD,cys__L_c,1011,80,25.0,3.0,0.12873665557758215,0.16918512281594283
1145,PknD,gly_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1146,PknD,anth_c,1011,80,27.0,4.0,0.05538106727195085,0.09391489151333482
1147,PknD,pran_c,1011,80,31.0,5.0,0.030113421383679017,0.06118321364192113
1148,PknD,pmcoa_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1149,PknD,ala__B_c,1011,80,14.0,2.0,0.09207604759805595,0.12785848824663953
1150,PknD,5apru_c,1011,80,39.0,5.0,0.08031432278480265,0.11950752070856276
1151,PknD,5aprbu_c,1011,80,39.0,5.0,0.08031432278480265,0.11950752070856276
1152,PknD,arab__D_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1153,PknD,tarab__D_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1154,PknD,arachcoa_c,1011,80,60.0,7.0,0.09309657431853029,0.12891686023295854
1155,PknD,arachACP_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1156,PknD,arab__L_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1157,PknD,arab__D_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1158,PknD,arab__L_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1159,PknD,arg__L_c,1011,80,24.0,3.0,0.11474356364282329,0.15366891641913263
1160,PknD,citr__L_c,1011,80,19.0,2.0,0.185173987024925,0.23178682936269301
1161,PknD,argsuc_c,1011,80,23.0,3.0,0.10147815856910626,0.1384865339149023
1162,PknD,arg__L_e,1011,80,25.0,3.0,0.12873665557758215,0.16918512281594283
1163,PknD,aspsa_c,1011,80,15.0,2.0,0.10876344175170928,0.14646594908677082
1164,PknD,4pasp_c,1011,80,14.0,2.0,0.09207604759805595,0.12785848824663953
1165,PknD,asn__L_c,1011,80,16.0,3.0,0.031776919526772515,0.06384812902701624
1166,PknD,asn__L_e,1011,80,16.0,3.0,0.031776919526772515,0.06384812902701624
1167,PknD,cbp_c,1011,80,14.0,2.0,0.09207604759805595,0.12785848824663953
1168,PknD,cbasp_c,1011,80,16.0,2.0,0.12652956226515616,0.16744676741153394
1169,PknD,o2_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1170,PknD,h2o2_c,1011,80,16.0,3.0,0.031776919526772515,0.06384812902701624
1171,PknD,oaa_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1172,PknD,iasp_c,1011,80,14.0,2.0,0.09207604759805595,0.12785848824663953
1173,PknD,succ_c,1011,80,11.0,2.0,0.049530130389984085,0.08552088257647772
1174,PknD,asp__L_e,1011,80,13.0,2.0,0.07657542774911899,0.11549298525867224
1175,PknD,sucarg_c,1011,80,24.0,3.0,0.11474356364282329,0.15366891641913263
1176,PknD,prbatp_c,1011,80,36.0,5.0,0.057964290413541474,0.09733865359702909
1177,PknD,btn_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1178,PknD,btamp_c,1011,80,36.0,4.0,0.1486162805090576,0.19047007570057722
1179,PknD,ala__B_e,1011,80,15.0,2.0,0.10876344175170928,0.14646594908677082
1180,PknD,bhb_c,1011,80,14.0,2.0,0.09207604759805595,0.12785848824663953
1181,PknD,betald_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1182,PknD,glyb_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1183,PknD,bmn_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1184,PknD,msh_c,1011,80,39.0,6.0,0.02879155875054721,0.05867669110281012
1185,PknD,bmnmsh_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1186,PknD,bmn_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1187,PknD,dtbt_c,1011,80,29.0,6.0,0.0055929862853422154,0.016711976984345903
1188,PknD,s_c,1011,80,26.0,4.0,0.04802092497013671,0.08349282773553385
1189,PknD,h2s_c,1011,80,24.0,3.0,0.11474356364282329,0.15366891641913263
1190,PknD,ca2_c,1011,80,9.0,1.0,0.1549431599010139,0.19788934296148983
1191,PknD,ca2_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1192,PknD,cbi_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1193,PknD,cbl1_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1194,PknD,cdpdhdecg_c,1011,80,39.0,6.0,0.02879155875054721,0.05867669110281012
1195,PknD,cmp_c,1011,80,33.0,4.0,0.11240082258669555,0.15109916613890376
1196,PknD,cdpc16c19g_c,1011,80,47.0,6.0,0.07031185119632853,0.10800558333682604
1197,PknD,cdpc19c19g_c,1011,80,47.0,6.0,0.07031185119632853,0.10800558333682604
1198,PknD,4c2me_c,1011,80,35.0,4.0,0.13602572632912482,0.17740940260907812
1199,PknD,2p4c2me_c,1011,80,36.0,4.0,0.1486162805090576,0.19047007570057722
1200,PknD,inost_c,1011,80,19.0,4.0,0.013160776107729614,0.031102189333445787
1201,PknD,ptd1ino160_c,1011,80,30.0,7.0,0.00151182768877115,0.005930833464597515
1202,PknD,ptd1ino160190_c,1011,80,38.0,7.0,0.007467522924136914,0.02139089517304432
1203,PknD,chol_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1204,PknD,chol_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1205,PknD,pphn_c,1011,80,26.0,4.0,0.04802092497013671,0.08349282773553385
1206,PknD,3psme_c,1011,80,25.0,3.0,0.12873665557758215,0.16918512281594283
1207,PknD,igam_c,1011,80,26.0,5.0,0.012967236249188961,0.030702969814212534
1208,PknD,cigam_c,1011,80,38.0,6.0,0.025202996251712267,0.05260486441000165
1209,PknD,cit_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1210,PknD,pg160190_c,1011,80,35.0,5.0,0.05146639064254397,0.08835963850207962
1211,PknD,clpn160190_c,1011,80,36.0,5.0,0.057964290413541474,0.09733865359702909
1212,PknD,glyc_c,1011,80,17.0,2.0,0.14526242501472605,0.18679538740458268
1213,PknD,cmcbtt_c,1011,80,59.0,8.0,0.03670342001581453,0.06742133844244967
1214,PknD,fe3_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1215,PknD,fcmcbtt_c,1011,80,62.0,8.0,0.04866990186492563,0.084356655194852
1216,PknD,fe3_c,1011,80,15.0,2.0,0.10876344175170928,0.14646594908677082
1217,PknD,2c25dho_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1218,PknD,5odhf2a_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1219,PknD,co2_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1220,PknD,coa_e,1011,80,55.0,5.0,0.26376412267879035,0.2970852022899053
1221,PknD,cobalt2_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1222,PknD,cobalt2_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1223,PknD,hgbam_c,1011,80,30.0,5.0,0.025886079823991413,0.053810263829084416
1224,PknD,co2dam_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1225,PknD,co_c,1011,80,15.0,2.0,0.10876344175170928,0.14646594908677082
1226,PknD,co_e,1011,80,15.0,2.0,0.10876344175170928,0.14646594908677082
1227,PknD,codhpre6_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1228,PknD,copre6_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1229,PknD,cpppg3_c,1011,80,17.0,2.0,0.14526242501472605,0.18679538740458268
1230,PknD,pppg9_c,1011,80,18.0,2.0,0.16484838057495715,0.20904534156773472
1231,PknD,crn_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1232,PknD,crn_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1233,PknD,utp_c,1011,80,32.0,4.0,0.10141255950568791,0.13845380901050142
1234,PknD,ctp_c,1011,80,33.0,4.0,0.11240082258669555,0.15109916613890376
1235,PknD,cyan_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1236,PknD,tsul_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1237,PknD,so3_c,1011,80,23.0,3.0,0.10147815856910626,0.1384865339149023
1238,PknD,tcynt_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1239,PknD,ficytc_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1240,PknD,qh2_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1241,PknD,focytc_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1242,PknD,q_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1243,PknD,co1dam_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1244,PknD,acser_c,1011,80,20.0,2.0,0.20612753708023168,0.2442014268828006
1245,PknD,cyst__L_c,1011,80,29.0,3.0,0.19103941489454485,0.23353195084854553
1246,PknD,ser__L_c,1011,80,19.0,2.0,0.185173987024925,0.23178682936269301
1247,PknD,q8h2_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1248,PknD,q8_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1249,PknD,cytd_c,1011,80,33.0,4.0,0.11240082258669555,0.15109916613890376
1250,PknD,uri_c,1011,80,29.0,4.0,0.07196410282458629,0.10990080278337738
1251,PknD,cytd_e,1011,80,33.0,4.0,0.11240082258669555,0.15109916613890376
1252,PknD,cdp_c,1011,80,33.0,4.0,0.11240082258669555,0.15109916613890376
1253,PknD,dcmp_c,1011,80,36.0,4.0,0.1486162805090576,0.19047007570057722
1254,PknD,dcdp_c,1011,80,36.0,4.0,0.1486162805090576,0.19047007570057722
1255,PknD,cl_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1256,PknD,cl_c,1011,80,13.0,2.0,0.07657542774911899,0.11549298525867224
1257,PknD,cu2_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1258,PknD,cu2_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1259,PknD,dad__2_c,1011,80,36.0,4.0,0.1486162805090576,0.19047007570057722
1260,PknD,din_c,1011,80,35.0,4.0,0.13602572632912482,0.17740940260907812
1261,PknD,damp_c,1011,80,36.0,4.0,0.1486162805090576,0.19047007570057722
1262,PknD,dadp_c,1011,80,36.0,4.0,0.1486162805090576,0.19047007570057722
1263,PknD,12dgr160_c,1011,80,24.0,5.0,0.008620323053087582,0.0222129677433034
1264,PknD,ala__D_e,1011,80,16.0,3.0,0.031776919526772515,0.06384812902701624
1265,PknD,26dap__M_c,1011,80,20.0,3.0,0.06643720337818727,0.10319739917732436
1266,PknD,lys__L_c,1011,80,21.0,3.0,0.07729104363556104,0.11599467901998484
1267,PknD,26dap__LL_c,1011,80,19.0,3.0,0.05644514617512847,0.09542987613548741
1268,PknD,ru5p__D_c,1011,80,17.0,3.0,0.0391095361004967,0.07113524043894331
1269,PknD,db4p_c,1011,80,18.0,3.0,0.0473326472135708,0.08264167585574468
1270,PknD,decdp__tb_c,1011,80,23.0,2.0,0.27168881068381223,0.2984868263567202
1271,PknD,decdpr__tb_c,1011,80,30.0,4.0,0.0811797074247053,0.12061537592653847
1272,PknD,decdr__tb_c,1011,80,31.0,4.0,0.09100014704797958,0.12715923598716364
1273,PknD,frdp_c,1011,80,23.0,2.0,0.27168881068381223,0.2984868263567202
1274,PknD,ipdp_c,1011,80,22.0,2.0,0.2494874212775462,0.2881477218319536
1275,PknD,dctp_c,1011,80,36.0,4.0,0.1486162805090576,0.19047007570057722
1276,PknD,dutp_c,1011,80,33.0,4.0,0.11240082258669555,0.15109916613890376
1277,PknD,dcyt_c,1011,80,36.0,4.0,0.1486162805090576,0.19047007570057722
1278,PknD,duri_c,1011,80,32.0,4.0,0.10141255950568791,0.13845380901050142
1279,PknD,e4p_c,1011,80,19.0,3.0,0.05644514617512847,0.09542987613548741
1280,PknD,pep_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1281,PknD,2dda7p_c,1011,80,20.0,3.0,0.06643720337818727,0.10319739917732436
1282,PknD,pmtcoa_c,1011,80,60.0,7.0,0.09309657431853029,0.12891686023295854
1283,PknD,hdcoa_c,1011,80,60.0,7.0,0.09309657431853029,0.12891686023295854
1284,PknD,stcoa_c,1011,80,60.0,7.0,0.09309657431853029,0.12891686023295854
1285,PknD,odecoa_c,1011,80,60.0,7.0,0.09309657431853029,0.12891686023295854
1286,PknD,2dglcn_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1287,PknD,3ddgc_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1288,PknD,dgmp_c,1011,80,42.0,5.0,0.10691242474036255,0.1447355939281414
1289,PknD,23dhmb_c,1011,80,13.0,2.0,0.07657542774911899,0.11549298525867224
1290,PknD,3mob_c,1011,80,14.0,2.0,0.09207604759805595,0.12785848824663953
1291,PknD,23dhmp_c,1011,80,17.0,2.0,0.14526242501472605,0.18679538740458268
1292,PknD,3mop_c,1011,80,18.0,2.0,0.16484838057495715,0.20904534156773472
1293,PknD,23dhdp_c,1011,80,16.0,3.0,0.031776919526772515,0.06384812902701624
1294,PknD,thdp_c,1011,80,17.0,3.0,0.0391095361004967,0.07113524043894331
1295,PknD,dhf_c,1011,80,54.0,6.0,0.1265998004569367,0.16744676741153394
1296,PknD,dhpt_c,1011,80,53.0,6.0,0.1174295648550341,0.15682417466255058
1297,PknD,dhna_c,1011,80,33.0,5.0,0.03987828625204451,0.07228926851257463
1298,PknD,octdp_c,1011,80,25.0,2.0,0.3166604108997573,0.340656559316544
1299,PknD,dhnpt_c,1011,80,40.0,5.0,0.08871436673955238,0.12715923598716364
1300,PknD,2ahhmp_c,1011,80,41.0,5.0,0.09758279625540997,0.13446271298087348
1301,PknD,6hmhpt_c,1011,80,41.0,5.0,0.09758279625540997,0.13446271298087348
1302,PknD,dhor__S_c,1011,80,17.0,2.0,0.14526242501472605,0.18679538740458268
1303,PknD,orot_c,1011,80,18.0,2.0,0.16484838057495715,0.20904534156773472
1304,PknD,25dhpp_c,1011,80,39.0,5.0,0.08031432278480265,0.11950752070856276
1305,PknD,25drapp_c,1011,80,39.0,5.0,0.08031432278480265,0.11950752070856276
1306,PknD,6hmhptpp_c,1011,80,42.0,5.0,0.10691242474036255,0.1447355939281414
1307,PknD,3dhq_c,1011,80,21.0,3.0,0.07729104363556104,0.11599467901998484
1308,PknD,3dhsk_c,1011,80,22.0,3.0,0.08898176248517006,0.12715923598716364
1309,PknD,dmpp_c,1011,80,22.0,2.0,0.2494874212775462,0.2881477218319536
1310,PknD,grdp_c,1011,80,22.0,2.0,0.2494874212775462,0.2881477218319536
1311,PknD,h2mb4p_c,1011,80,22.0,2.0,0.2494874212775462,0.2881477218319536
1312,PknD,dhpmp_c,1011,80,40.0,5.0,0.08871436673955238,0.12715923598716364
1313,PknD,ahdt_c,1011,80,40.0,5.0,0.08871436673955238,0.12715923598716364
1314,PknD,dpcoa_c,1011,80,54.0,5.0,0.24984033162034416,0.2884885467512478
1315,PknD,decdp_c,1011,80,23.0,2.0,0.27168881068381223,0.2984868263567202
1316,PknD,2dhp_c,1011,80,15.0,2.0,0.10876344175170928,0.14646594908677082
1317,PknD,pant__R_c,1011,80,16.0,2.0,0.12652956226515616,0.16744676741153394
1318,PknD,2dr5p_c,1011,80,40.0,7.0,0.010299702523085142,0.02550013177385009
1319,PknD,g3p_c,1011,80,15.0,2.0,0.10876344175170928,0.14646594908677082
1320,PknD,ser__D_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1321,PknD,ser__D_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1322,PknD,dtmp_c,1011,80,32.0,4.0,0.10141255950568791,0.13845380901050142
1323,PknD,dtdp_c,1011,80,33.0,4.0,0.11240082258669555,0.15109916613890376
1324,PknD,dump_c,1011,80,32.0,4.0,0.10141255950568791,0.13845380901050142
1325,PknD,2dr1p_c,1011,80,22.0,4.0,0.02468280881232054,0.05168578093725535
1326,PknD,ura_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1327,PknD,dxyl5p_c,1011,80,15.0,2.0,0.10876344175170928,0.14646594908677082
1328,PknD,2me4p_c,1011,80,16.0,2.0,0.12652956226515616,0.16744676741153394
1329,PknD,h2_c,1011,80,13.0,2.0,0.07657542774911899,0.11549298525867224
1330,PknD,2pg_c,1011,80,13.0,2.0,0.07657542774911899,0.11549298525867224
1331,PknD,seramp_c,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1332,PknD,etha_e,1011,80,27.0,3.0,0.15872201264576327,0.20235637279058732
1333,PknD,etha_c,1011,80,27.0,3.0,0.15872201264576327,0.20235637279058732
1334,PknD,atp_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1335,PknD,fe2_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1336,PknD,fum_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1337,PknD,gal_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1338,PknD,glc__D_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1339,PknD,glu__L_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1340,PknD,gly_e,1011,80,13.0,2.0,0.07657542774911899,0.11549298525867224
1341,PknD,glyb_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1342,PknD,glyc3p_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1343,PknD,glyc_e,1011,80,17.0,2.0,0.14526242501472605,0.18679538740458268
1344,PknD,gthrd_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1345,PknD,h2_e,1011,80,13.0,2.0,0.07657542774911899,0.11549298525867224
1346,PknD,h2co3_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1347,PknD,h2o_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1348,PknD,h2s_e,1011,80,24.0,3.0,0.11474356364282329,0.15366891641913263
1349,PknD,hdca_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1350,PknD,his__L_e,1011,80,34.0,5.0,0.045439830449487115,0.08006523797420222
1351,PknD,id3acald_e,1011,80,42.0,6.0,0.04160502534569451,0.07489504923341112
1352,PknD,ile__L_e,1011,80,19.0,3.0,0.05644514617512847,0.09542987613548741
1353,PknD,k_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1354,PknD,lac__L_e,1011,80,13.0,2.0,0.07657542774911899,0.11549298525867224
1355,PknD,lcts_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1356,PknD,leu__L_e,1011,80,19.0,5.0,0.0023986862763589055,0.008872827664218635
1357,PknD,lys__L_e,1011,80,22.0,3.0,0.08898176248517006,0.12715923598716364
1358,PknD,mal__L_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1359,PknD,malt_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1360,PknD,malthp_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1361,PknD,meoh_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1362,PknD,met__L_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1363,PknD,mg2_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1364,PknD,na1_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1365,PknD,nh4_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1366,PknD,no2_e,1011,80,27.0,3.0,0.15872201264576327,0.20235637279058732
1367,PknD,no3_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1368,PknD,no_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1369,PknD,o2_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1370,PknD,ocdca_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1371,PknD,orn_e,1011,80,17.0,2.0,0.14526242501472605,0.18679538740458268
1372,PknD,pac_e,1011,80,30.0,4.0,0.0811797074247053,0.12061537592653847
1373,PknD,pdima_e,1011,80,41.0,8.0,0.0033485928186323616,0.011863314281132754
1374,PknD,phdca_e,1011,80,29.0,6.0,0.0055929862853422154,0.016711976984345903
1375,PknD,phe__L_e,1011,80,27.0,4.0,0.05538106727195085,0.09391489151333482
1376,PknD,pi_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1377,PknD,ppa_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1378,PknD,ppdima_e,1011,80,58.0,11.0,0.0011796552382177755,0.004801370015258319
1379,PknD,pro__L_e,1011,80,13.0,2.0,0.07657542774911899,0.11549298525867224
1380,PknD,pyr_e,1011,80,13.0,2.0,0.07657542774911899,0.11549298525867224
1381,PknD,rib__D_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1382,PknD,ser__L_e,1011,80,20.0,2.0,0.20612753708023168,0.2442014268828006
1383,PknD,skm_e,1011,80,24.0,3.0,0.11474356364282329,0.15366891641913263
1384,PknD,so4_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1385,PknD,succ_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1386,PknD,tartr__L_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1387,PknD,thr__L_e,1011,80,19.0,2.0,0.185173987024925,0.23178682936269301
1388,PknD,tre_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1389,PknD,trp__L_e,1011,80,41.0,6.0,0.036981861230383224,0.06778309918810368
1390,PknD,tsul_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1391,PknD,ttdca_e,1011,80,12.0,2.0,0.062362965985013875,0.09765925004400416
1392,PknD,tyr__L_e,1011,80,27.0,4.0,0.05538106727195085,0.09391489151333482
1393,PknD,val__L_e,1011,80,15.0,3.0,0.025326470983442675,0.052679904213163375
