,Pantothenate and CoA Metabolism,whole_metabolism,"Alanine, Aspartate, and Glutamate Metabolism",Pyruvate Metabolism,Cofactor and Prosthetic Group Biosynthesis,Fatty Acid Metabolism,Arabinogalactan biosynthesis,Arginine and Proline Metabolism,Urea Cycle,"Valine, Leucine, and Isoleucine Metabolism",Citric Acid Cycle,Riboflavin Metabolism,Glycolysis/Gluconeogenesis,Alternate Carbon Metabolism,Purine and Pyrimidine Biosynthesis,Folate Metabolism,Nucleotide Salvage Pathway,Sulfur metabolism,Glycerophospholipid metabolism,Cysteine and methionine metabolism,Membrane Metabolism,Redox Metabolism,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Other Amino Acid Metabolism,Transport,Histidine Metabolism,Oxidative Phosphorylation,Polyprenyl Metabolism,Miscellaneous,Threonine and Lysine Metabolism,Pentose Phosphate Pathway,Mycolic Acid Biosynthesis,Fructose and mannose metabolism,Phenolic glycolipid biosynthesis,Peptidoglycan Metabolism,Glyoxylate Metabolism,Inositol phosphate metabolism,Cholesterol degradation,Thiamine Metabolism,Propanoate metabolism,Propanoate Metabolism,Beta oxidation of unsaturated fatty acids,Arabinogalactan bioynthesis,tRNA Charging,p-HBAD biosynthesis,L-alpha-aminoadipic acid (L-AAA) biosynthesis,Lipid metabolism,Glycerolipid metabolism,Carbon metabolism,Mycobactin biosynthesis,Spermidine biosynthesis,Others,Starch and sucrose metabolism,Ergothioneine biosynthesis,Cofactor,Mycolic acid pathway,Nicotinate and nicotinamide metabolism,Unassigned,Degradation/Utilization/Assimilation,Fatty acid biosynthesis,Lipopolysaccharide Biosynthesis / Recycling,ko_max_growth,pagerank,eigenvector,betweeness,closeness,reaction_pagerank,reaction_eigenvector_centrality,reaction_betweeness_centrality,reaction_closeness_centrality,fva_min,fva_max
Rv2173,11.297376292336555,46914.97840577165,27.571734075547447,23.894424861194047,66.54171834621891,9360.030704638242,4.613881005409689,1.7435302271920845,2.9673095715035305,142.35320912419525,34.43230563901541,6.758737335299138,23.213167388242578,2.75174642444516,46.88437003785254,8.603706270497616,3.086799700470392,1.334100932313934,38.698433628506116,15.596636609812485,112.07073429475679,21.200583115754377,5.754269850070717,14.121631858302608,157.4606081847736,3.6373535715076617,42.61474155646548,8.670212359587183,5.734714770329484,0.9953900111817926,1.1583891743353396,36.34459108576649,2.1820868721297555,,6.311547298086185,6.518084920790512,1.5322971901850742,79.48067889892361,4.43946337728594,1.291606781252604,0.7778629510099576,4148.900443517438,0.7300949804284225,,,,6.453484752524017,0.7897832204827084,0.21912433406998197,63.78675354142606,,2.0793277119183604,2.114961954531427,1.6040801217235032,,2.2105363132203033,2.330553339100088,,,,0.8457325291933548,0.016564701900079998,0.001406647435101912,0.00025520662365655116,0.0028624571395903216,0.033203426574714784,0.0003482035808818365,0.004679566352522387,9.353985719785176e-05,0.4730305221713328,0.00018569030829989586,0.0031971298512549666
Rv0929,8.769316557461902,52340.20244341997,35.42773020500187,39.82644447240075,68.71445878462275,8565.418583313878,3.5283482572617935,0.7903976639834821,3.0327297023237594,57.503245356969906,50.72657192599182,7.6932122527677125,40.6604684911484,3.0301254150965224,39.54713151159614,9.914586332285362,2.4983996640013575,0.7865726843844144,20.212202644070953,15.192982855291403,97.79912548199931,29.59833463624486,5.215129069177127,5.9786373106083905,130.60129447258424,2.160025251384868,31.188133531470868,7.673047097250906,2.644144201311469,0.5447239656279403,0.5530581334085274,36.39245713353776,1.963647724746896,,3.6211807126895215,2.8404743473319294,1.1572464298219705,84.04113736761778,4.354220949239929,1.3691370659895714,1.160780590202454,4056.2510025480947,0.6741980112166899,,,,8.797807356398076,0.7693895168246209,0.18638276675618448,70.37544246822013,,2.0285759449591456,2.2144632763592047,1.6316832741614682,,3.230824825171779,2.253862303858998,,,,1.0516342867688981,0.016564701900080293,0.000897839270252545,0.000542992409925395,0.0075164428419293465,0.03516305306152318,0.001477759196086221,0.0421824918906356,0.002437670512157562,0.728353020885498,0.020943742353213494,0.028865090667817124
Rv0928,8.134169496819556,56820.189403401804,43.3098311530943,35.571250026479355,58.468517889831226,8579.314065641514,3.0342417749375667,1.9343341722726066,2.3974941885039374,170.45663909219243,20.166072309302496,6.95321878816346,34.970706062254145,3.7695657979576835,79.31717616558575,8.745441559321778,2.891259722379121,1.844023861757725,15.503685734598431,15.960979331239338,108.22145075005497,23.356303942436558,6.806488089895654,16.745807267555815,70.7742613129357,2.4107633736251977,46.19806739709111,7.954356935833776,1.698927463819032,0.9496635417764618,1.5327947648164462,45.143920938728556,1.2774611793602142,,4.994061426153078,7.463939309377025,2.443154819032807,88.60526499910696,3.856017928090534,1.1779141907241109,0.953913795226055,4187.0143020199475,0.46192060821752307,,,,3.8769113930123287,1.285069989281495,0.18832553709500435,57.44090777390732,,2.4552016354188098,2.515663560873874,1.7746696846045178,,1.9196866038017264,2.191641033468748,,,,0.7995489982788887,0.016564701900080022,0.000897839270252545,0.000542992409925395,0.0075164428419293465,0.03516305306152318,0.001477759196086221,0.0421824918906356,0.002437670512157562,0.728353020885498,0.020943742353213494,0.028865090667817124
Rv0934,7.820402253698239,48431.54862858598,24.856518219497943,61.757147137865076,94.58245851866472,11695.376870514712,3.8698929753560467,1.040754733630755,3.4063158349564504,36.54561848641914,54.96292465900728,4.990648989123066,54.14493825115355,4.329279280994899,47.29524446894939,6.044078962257867,2.933168926605507,1.3823154465734588,8.08111142846808,16.854519828881912,161.0535287269611,28.628125356126706,6.222742686889538,3.3395297217803854,130.88877332241464,2.439134853271628,68.21157876117991,10.234271348157195,2.300895104804584,0.3843566899224285,1.1692049474945616,56.46276303347559,4.188811090406227,,-3.3985027907983705,1.6875927822898569,1.6300286540463316,92.32888602779103,4.567335737674401,1.680516901632382,1.4189160038485873,3727.8472904288756,2.2092620973772896,,,,10.479233694597394,0.976807096461346,0.371907051901813,80.34876575772671,,2.257662072251146,2.1143671655279346,1.7755830253813327,,3.9179117655612323,1.853425132921574,,,,0.7232171035116752,0.016564701900078867,0.000897839270252545,0.000542992409925395,0.0075164428419293465,0.03516305306152318,0.001477759196086221,0.0421824918906356,0.002437670512157562,0.728353020885498,0.020943742353213494,0.028865090667817124
Rv0935,6.962430526443868,55660.04639598179,19.36706676864056,26.96445845618238,47.47445430707514,9860.114700761831,4.5409477796506605,0.7366664325995009,2.530019172626113,84.53109588901684,40.0478219747741,7.663447133671702,24.644516348166274,3.607805621950863,85.48733731017185,9.816676693990006,2.0537060089203316,2.304651274440659,18.564587349820016,14.085870138598754,94.92863533338864,11.551082295856997,6.114528258819886,8.516503950547104,91.74858117566632,3.6847792248095734,27.065460468397657,8.031118788193757,4.9239238346288055,0.5459477529808808,0.9899289118589955,49.00480341783496,2.0624417824789956,,7.0228577866058455,3.9555244224903228,3.335432482296106,79.95343773496381,3.8846351763261873,1.118117159936805,0.8509582520942854,3635.510395759921,1.087724901199171,,,,8.004967176851268,0.7278255526130607,0.36230032521163,53.45727602087136,,1.433722099779013,1.7560525359988979,1.4430226798489805,,2.305563869440574,1.7302144469070078,,,,0.8080097408459485,0.01656470190007902,0.000897839270252545,0.000542992409925395,0.0075164428419293465,0.03516305306152318,0.001477759196086221,0.0421824918906356,0.002437670512157562,0.728353020885498,0.020943742353213494,0.028865090667817124
Rv0933,7.809622444109795,54456.61976620673,38.66057802755099,39.87102364848924,88.01164968181551,12058.619767542197,5.44233474126555,1.8702897312979745,2.6323033768508552,131.5216019841458,51.17097863430369,6.0806126084516166,39.261840907122235,2.754459292845354,80.82256020156287,7.769036851823436,2.7428327612234744,1.6684340665807091,11.210341502266877,18.840903336093312,125.73698081000913,29.40836347868899,8.054709087213716,12.970417015060516,96.37974326995865,2.911566702458017,56.84353332138137,8.30294349552269,1.504660625292748,0.2197828672442011,0.8976530671734564,50.298293878859994,1.7554951637040361,,4.572251254704377,5.771071423352567,1.9256593271347993,119.80452962841034,3.6364260555415386,1.9296425315327346,1.845371125890708,3789.0308642764053,0.8644206605451561,,,,12.241506073012323,0.772778453535228,0.30403395387111376,69.74136089876701,,2.890139131893186,2.977750012040076,1.2274371255991359,,3.016425457874759,2.0290621224488854,,,,0.7810199684769455,0.016564701900080372,0.000897839270252545,0.000542992409925395,0.0075164428419293465,0.03516305306152318,0.001477759196086221,0.0421824918906356,0.002437670512157562,0.728353020885498,0.020943742353213494,0.028865090667817124
Rv0930,7.68804304441199,61773.98225729828,27.472579753473234,61.878930755769865,96.60606764071908,11191.103273365576,4.467814754518429,1.330585784251347,2.2807379821953284,193.56714251945618,40.851001256995886,9.182790754051881,72.74932641996242,3.0081936317386706,86.6084790924318,11.523902521314435,3.664587283473111,1.441334671731424,40.6345288917264,20.05665643716817,122.56945384039469,21.77793564837367,7.118906499853986,19.19614825693309,200.04541919553722,2.6066755749779187,68.05568798418587,7.038678216326241,4.738754032584306,0.3523477511766627,0.8948947627666825,44.674306469550466,2.7077107297498118,,0.306255373873838,8.521657307773634,1.8864293796416773,212.66230469133245,3.461821191680745,1.3901350712714557,2.08783941665213,4069.655040891547,0.9766942791876606,,,,14.525202696275166,0.8312686920134407,0.2931114228150003,77.14519340117005,,1.6946772841559112,1.7084486477053684,1.8268934809406623,,2.9367418893626467,2.2532620065838427,,,,0.9947734615509918,0.016564701900079918,0.000897839270252545,0.000542992409925395,0.0075164428419293465,0.03516305306152318,0.001477759196086221,0.0421824918906356,0.002437670512157562,0.728353020885498,0.020943742353213494,0.028865090667817124
Rv0932c,8.515378115490364,50677.21013605438,26.482367025051058,60.50696442536871,38.02765446004221,9757.507013355123,3.7211612705258656,1.0225189639941168,2.2696095989174405,64.61579094915821,31.18678819977281,3.536464368330259,72.0280451767654,3.8978059099724987,54.077146422594865,4.303499251034368,2.475919272651268,1.5077725392631682,6.155943114792273,16.357228492488613,147.24990773661787,13.308315286955125,6.204814005439136,6.04285841945973,48.848744136442704,3.3579468191236774,35.28203820817661,8.135359759112529,8.607122672045639,0.24759557711154798,1.334251709064379,51.51967575689573,2.818831414490239,,1.2042544125785402,3.094896753925875,2.6188234958553207,103.39157703605113,4.658141048647768,1.2416114661505233,1.5786593451908852,3117.8311288290815,0.29475240103963385,,,,9.617465899673448,0.6372415682232971,0.313405869955545,51.3729988837492,,1.5944965077673294,1.9936194802067395,2.422723399566669,,3.826879027476327,2.278000160951437,,,,0.6797305944960229,0.016564701900079918,0.000897839270252545,0.000542992409925395,0.0075164428419293465,0.03516305306152318,0.001477759196086221,0.0421824918906356,0.002437670512157562,0.728353020885498,0.020943742353213494,0.028865090667817124
Rv2061c,11.913987037906171,55505.04712082527,41.53402352134198,144.25291845855756,108.04935642756817,12208.514961363931,3.798867399585883,2.7617615502762836,1.9444793620343432,148.48793261750177,31.827984537611982,3.0165837698250346,161.22282601693112,2.693780257655302,50.81578014994831,4.088915119429133,3.2212858977044134,2.3000590185680667,18.50196881597809,12.657410667457269,110.52942192167477,47.5443540945435,6.4718122185608795,14.898896931585803,131.74242508790266,4.28126916681127,69.8668360048581,25.75842999949865,3.3282699202633914,0.07801549144283434,1.1682798929792866,42.37857712242255,17.45263950073981,,11.082196491416415,6.74643083891836,2.7427483911059762,89.5266094760293,6.499228866208018,2.319455405520609,1.2872818964333979,4109.490211550528,0.6255237715421588,,,,5.725929911472003,0.43857781407917656,0.1430765417289712,178.5060825090284,,8.924599004707606,2.062355886481799,1.2304820712156908,,3.4034284175293052,1.7959230911353443,,,,0.7901692050835871,0.01656470190008002,0.0010333016630909217,7.738192571038866e-05,0.0011108141849176562,0.031248565584576882,0.001425680771124387,0.04218257593178953,0.001811102809048914,0.728353020885498,0.0,0.0
Rv2059,10.451487342936282,54028.58075602656,21.608258828256407,173.08773942354034,71.93244661829023,13147.968978495719,3.068774625977251,2.828474398703541,2.007362409919618,95.82672273152812,30.59889074314742,6.1503732966682705,183.41363922507225,3.297721174956556,76.0176376236264,7.59214132977008,5.8329247401953,0.9798508673473391,10.152114199344581,17.647202574779527,124.35058749988576,12.054744919083578,7.342038328849176,9.557938127234456,146.98051359152896,2.6163480001413246,51.704586149314466,26.84887432639116,0.4660946711633698,0.07868727072934766,1.3277911806528047,43.493136413467376,19.10915628601952,,10.234097340296376,4.403971948090426,1.3773131677377655,140.37390587019624,6.431164138724949,1.8193177051731908,1.044761211549799,5475.549527021983,0.5722437395714927,,,,6.074208198782426,0.7546820808772542,0.516051650149731,178.15449011607282,,9.334000448685922,2.643144974922214,1.2099301257934725,,3.1756879288769495,1.6676758172185167,,,,0.7538604901105542,0.016564701900079918,0.0010333016630909217,7.738192571038866e-05,0.0011108141849176562,0.031248565584576882,0.001425680771124387,0.04218257593178953,0.001811102809048914,0.728353020885498,0.0,0.0
Rv2060,11.469685494223793,51118.783603843294,21.964660343068587,159.16593870425396,99.84407165594128,10568.007771308845,4.94432857303014,3.450522951642122,2.3524802585152544,143.82554210507485,29.65200759656343,6.071667312381694,167.6577570872568,2.4366412796286525,41.27060184777947,7.56172453335323,3.3815812154797036,1.2602351342909919,12.423692947339697,20.01948715178914,117.30745899593063,22.511301192118328,6.1688464152856515,14.035244894192033,133.9693537344404,1.7053381955185989,67.07651551453992,26.203836163030566,2.7126511817563266,0.45102692129874605,1.625009112261474,41.96016486603758,17.599310976891992,,12.53045740448876,6.39463401491196,1.6683025211123466,97.50870509284452,7.107730407565533,1.5825916946267202,1.194196866550316,4190.603262773426,0.08083564752672624,,,,6.3061994670320685,0.6360521542749383,0.2951760793474621,169.79213216681885,,7.677372983459493,1.9873326372186233,1.3430848741063006,,2.7048203099964176,2.028171712897812,,,,0.7860820027523228,0.01656470190008031,0.0010333016630909217,7.738192571038866e-05,0.0011108141849176562,0.031248565584576882,0.001425680771124387,0.04218257593178953,0.001811102809048914,0.728353020885498,0.0,0.0
Rv1819c,8.075505833252988,45164.45642740949,23.475059249933448,208.4018118070096,90.1987102965367,12480.10206388368,5.154255600250703,2.678391465443951,3.31767909653376,118.05179447003843,105.15395547721393,11.893683011849067,197.941483400856,2.559213919414664,67.60193233993138,14.78764273509077,3.856225402272667,1.7430385605999397,20.662755813136904,18.34978270331996,187.5535120714624,49.58441193399908,9.009186708806704,11.785759930831771,180.9066165577492,12.535294625379915,95.90604536499137,16.103445155555622,3.6330801724539414,0.5850814645731381,0.8923500124488969,48.34296075536407,2.5263989176982604,,9.193395541414311,5.264271284443174,2.106958926722222,113.0830236897372,5.982632941431039,1.2546193049200811,1.162691474575257,3736.422569642543,0.2718199773873511,,,,3.6719564183167854,0.6246762624882728,0.23660352761948306,182.0167793427903,,6.9525169899995225,2.1252581164940336,1.4130798584777204,,2.786930834755621,1.7110614978487857,,,,0.8360938553587258,0.016564701900080372,0.00016652789343008068,4.2102230656393466e-16,0.0,0.0,0.0014777591960862205,0.0421824918906356,0.0024376705121575584,0.728353020885498,0.0,0.0
Rv0203,9.871832294057272,46725.06467952732,18.897611251689533,162.4702306163755,118.72528424268556,8620.710023969621,3.550595001557568,1.8417665061265547,1.8236512989284925,107.37366467332654,41.915448357116055,5.663417139426919,174.25719380998933,3.125801878944788,72.35269211549367,6.473190953197153,3.3368384830361917,1.6837736643387033,18.000082032217144,19.708831029987806,126.88630751318985,17.853425968899337,8.914242139565845,9.638913801380946,91.04328896308097,1.9037230610162312,98.96256934830647,8.825979537605704,6.990003706034941,0.5725474287270643,0.6804791132420781,33.26294508866203,17.83385421301727,,11.95919339623206,4.693644569248891,2.0982073971510253,74.06896924346034,7.679255152782566,1.93588227310947,1.5856155507381104,4255.620391969905,0.7448223571453926,,,,11.736239009424322,0.6653404197874511,0.08829867027179417,151.3426659785193,14.055591801416753,3.2294740033201768,1.9198898475222055,1.3476603474742443,,3.394148812997138,2.138603913308148,,,,0.9233599723963828,0.016564701900079918,0.00016652789343008068,4.2102230656393466e-16,0.0,0.0,0.00027268485554461663,0.0001788656236996653,0.0016180261676179382,0.4192323213141216,0.0,0.0
Rv0206c,8.437541153259582,59736.32554070652,35.278565108670996,32.27304240061172,74.04729056626324,12075.87351510147,5.497372230779908,0.9201526290694763,2.668657943712808,134.56503054243782,30.022654481578776,6.997201313531112,31.569489252000185,6.811558605594449,54.031900566838,8.860299150772446,4.707377896199971,1.729239108309095,8.536427776212248,17.995204707059123,228.75327993572935,19.118708786821006,7.7737681516284525,13.149524943595786,66.22278581971622,2.5603180231759604,53.278042798917525,7.432055200552183,2.496450419331612,0.22411956787868,1.613342575518332,67.2668230036234,1.6211949997057231,,16.8884870367495,5.956740242649413,2.4469511544444416,126.10171612977733,5.255663474220726,1.1777137706511354,1.8140254543297736,4642.923892270396,0.4585415870054953,,,,14.844087207210814,0.7622030070770773,0.11624147161365192,75.42242147660227,,3.0700103327962527,2.8102327407681673,1.1657971846547364,,2.856926436745219,1.838808963398166,,,,0.8015230841952921,0.016564701900079918,0.00016652789343008068,4.2102230656393466e-16,0.0,0.0,0.00027268485554461663,0.0001788656236996653,0.0016180261676179382,0.4192323213141216,0.0,0.0
Rv0202c,6.503868329178793,51482.67012706939,15.545535890092683,27.654098987689522,67.20310599123816,10125.121574489753,4.199565102249967,0.9463824363713699,3.04642244308634,118.97865518436149,66.62574117601167,9.901858048769764,23.32477466889856,3.342495312911797,50.073120822271015,11.802978872650447,2.5940871365789113,2.0257430394647837,11.69396798498765,24.180126348211044,146.8031039700788,15.601167694413371,4.858917802299508,11.628391060703043,70.18149591753723,6.9162320729972,48.87577111177516,9.437969506804379,2.6529042807942766,0.20091987538956962,0.857690366255595,47.05623250022852,1.1617308451084578,,5.946756923435068,5.518854331268873,2.058152518470702,113.47300877800147,4.396195571035724,1.0276496764585688,1.1146393043432203,3942.643210020261,0.2227788415494554,,,,7.200428690506045,0.5530679635839227,0.30205437695657844,76.61775317833887,,2.120269851351458,2.171867648015036,2.8833650792734757,,1.903951824947517,1.8502571485784365,,,,0.7484461788688757,0.01656470190007971,0.00016652789343008068,4.2102230656393466e-16,0.0,0.0,0.00027268485554461663,0.0001788656236996653,0.0016180261676179382,0.4192323213141216,0.0,0.0
Rv3029c,10.674208690415036,47652.678881431646,27.014157121869324,98.6207586330557,69.15863078143688,11182.558242079534,2.9308925122607286,0.8745402726448582,2.3944333857024165,176.0911503929537,64.48207786709683,11.957970886783809,99.24411184235116,2.7054048607246926,38.78564109333266,14.822299477853726,2.4588253525172816,0.9686351923749698,15.46263487080297,14.039845392951868,102.9628187261652,38.85038458241904,3.1679635671254123,17.0220590106423,60.83090605699889,10.000783745805927,33.39313473342639,34.21475081179675,1.520548877727056,0.42910079335675116,0.7809615300692783,38.13368782462988,inf,,16.930672140705806,7.540079247999441,0.9167844893565459,120.49247153748018,7.150515229747693,2.5871201302837536,1.029134899795603,7977.141003228545,inf,,,,24.962731440610057,0.7242276118566041,0.2004079649111261,inf,,4.777719469480115,1.3490257192824935,2.9546989037245663,,4.115081312816821,2.616842319619586,,,,0.7764050110214956,0.0,0.0015950222924740153,0.06168082301374051,0.00033029082116300067,0.04150260616024614,0.0012333851413213331,0.04084957200411529,0.00030642924734839246,0.6956651407767127,1.2589173444060737e-05,1.3251761520063902e-05
Rv3028c,14.880783251294044,47921.352680780234,24.646825795660387,116.98708412694423,75.6385420465441,11348.738900467284,3.142479172280539,0.7863183098955048,2.5995769524220425,100.42282647383624,22.6725421957565,7.182328560903338,118.27438314650124,2.713841484953798,46.9086219210521,9.460759385054912,3.0504269180893906,0.9275912517347257,19.41842835831999,19.40628515933742,144.73063922931664,33.0972894165317,4.777852344038807,10.249183784694374,55.59964102363036,13.339276806733906,31.574110298889757,32.48964076118045,2.217711720254427,0.3789506296071076,1.5004344359911068,42.84760639200557,inf,,31.51819314789605,4.735713876504715,0.9030890271700899,130.14483996626117,6.6948838492945,2.5173970279716396,1.2866081042404582,8019.984191482667,inf,,,,7.545161445812796,0.8461890056502234,0.21858822141350098,inf,,5.353807611755516,1.5458208563045686,4.043574741801204,,4.073737451819737,3.1469474012749608,,,,0.9490909823143523,0.0,0.0015950222924740153,0.06168082301374051,0.00033029082116300067,0.04150260616024614,0.0012333851413213331,0.04084957200411529,0.00030642924734839246,0.6956651407767127,1.2589173444060737e-05,1.3251761520063902e-05
Rv1456c,14.627088862179695,48692.89840863836,19.670061713243722,84.55338841941318,43.13844468223976,11367.818263365518,3.449921370155578,0.6739104944608112,2.541245656488802,48.829258656993744,34.90757826503886,5.669965540395135,76.21676002592825,2.6030855865757747,29.697286377789098,7.083062610204518,4.010185115064258,2.9070757074558955,22.078363960510043,24.07958739802592,105.57729379075565,31.644625662743536,7.152764850721926,4.642357655387811,84.94752441571413,12.266676787426094,24.66750621760385,34.74825883873476,2.055992398997129,0.35687076483915126,2.26403483173025,39.80465614696676,inf,,28.681518095026554,2.3376682458662597,2.315506723907277,129.94798940663293,6.353235018238965,2.852734368630811,0.9569278961536566,7705.2870069897535,inf,,,,7.156701720954735,0.4670681956526155,0.2089063693978441,inf,,5.794712268910464,1.543613950244188,3.091870513734871,,4.446624434271876,3.389374486245693,,,,0.6635254917526529,0.0,0.0015950222924740153,0.06168082301374051,0.00033029082116300067,0.04150260616024614,0.0012333851413213331,0.04084957200411529,0.00030642924734839246,0.6956651407767127,1.2589173444060737e-05,1.3251761520063902e-05
Rv2781c,6.386482558149319,52667.46423169624,27.469483393115876,38.7295854821075,60.17770955260318,12848.034381154539,4.245385821195962,1.361478774910812,2.3448865734841067,85.99285883265406,46.80652400546929,7.23186606587426,39.04817584757074,4.075987268649501,69.03890402683194,9.272228730769555,2.1634161833025107,1.0064828556211245,6.812925516859259,13.988993310506821,126.72321205747252,22.216486257440675,5.727871869481777,8.359377259894233,73.30091909371168,2.144619890981961,46.33423005180703,6.999031700255405,5.273454774343579,0.1395347711430722,1.1148318015819407,58.39130118493108,2.11502199393333,,6.123231769564477,3.7759425083434826,1.3752937178681541,113.24934885216436,4.223425661591316,1.9768331734074074,0.972745346129289,3927.262274626941,0.7919729163528376,,,,6.469350886742661,0.7661188245221089,0.33490944776726644,79.86055073086548,,2.3404033824588244,2.198166627495261,1.5864165537939814,,4.632371734939657,2.0869899520349717,,,,0.7904462087662987,0.016564701900079918,0.0010255399464818684,0.0001465299150233972,0.004082956746717082,0.03184809164730056,0.00040559296934364087,0.0024046194565679746,0.00036914911722977036,0.46736220126398403,0.0,0.015666666666660944
Rv3553,6.73783231186996,49768.93687444687,24.21694571403224,33.2336738968067,42.86491568349646,10919.021217917823,4.276133443029973,0.9982518135189969,2.141615465129397,101.89263633317678,41.32136724264808,3.6693658217224727,30.07647137676748,3.6593929626153487,46.68284666337362,4.941590487251825,2.5912666603862733,1.3983964422360382,32.98904535044152,16.54817493601656,93.20650308658578,20.747147747611645,4.7723731575949,10.139636608493323,90.3817926950508,3.672353162130653,38.881926793080176,6.698304336856445,4.2906050284386765,0.4385312743808885,0.72385066266649,32.967736606610856,2.377286139533372,,-0.6667215104584832,4.805162681376476,2.0995461790096632,102.5756738769849,4.473746555646898,1.7207466187406855,1.5334773106998574,4581.124285222496,0.7482429560909022,,,,8.334856386137467,0.9162195050609347,0.3351926126271351,67.77057605857438,,1.9803287818668966,2.3228405055366217,1.6103744553220958,,3.661172930441231,1.6528062905579382,,,,0.5835534958870198,0.016564701900078867,0.0010255399464818684,0.0001465299150233972,0.004082956746717082,0.03184809164730056,0.00040559296934364087,0.0024046194565679746,0.00036914911722977036,0.46736220126398403,0.0,0.015666666666660944
Rv1852,8.20036484693052,51701.57291249581,18.093803811802623,97.84108892478959,87.22697691278796,14173.236719400682,6.095730922548327,2.3779872449416675,2.9055162166233206,117.08373965307148,23.563229556077577,3.170073487269063,90.60837585723357,2.9912800242192072,83.11508830804354,4.258731477548292,2.7210120771499304,1.8678437061271216,3.655252358495647,17.352590999673446,122.21398790357435,24.710614992235428,12.451477247722337,11.594627052743474,59.18695375689038,2.0896708381975904,62.702777666299184,10.77923917763251,3.599471663990495,0.6977509738466026,1.5341791978832244,40.779196554758784,4.041944543404596,,4.943368311626139,5.164622270115012,2.054914964246622,135.42856296405265,4.144048078077579,2.209007007570229,1.8034521404514436,7967.014240117314,1.5820150892139175,,,,36.17502802075942,0.37282073818232025,0.238490629932926,72.24919234499396,14.541171006252249,2.5788337917097426,2.223779235080469,1.8816352444152509,,4.518313282482822,1.9225331205831089,,,,0.7786650552649919,0.016564701900079918,0.00016652789343008068,4.2102230656393466e-16,0.0,0.0,0.0012866207855845545,0.04109557707340385,0.0007124938200272538,0.704994760740482,0.0,0.0
Rv1853,7.35698539653843,57297.22840229181,20.551205861473818,45.496572490234215,75.96520274164308,10470.400110219576,3.7447958103883567,2.198101388848628,3.24506765348674,71.32757300599519,48.68124228426428,8.721067106784199,62.02370963986572,3.0432224872923306,98.03771551768924,9.375044620221361,2.7252187729778323,1.0527229044469002,29.20901762936869,10.361504301594493,110.3974659838535,9.819334391506038,9.537448799635767,6.132629497270378,55.48461359421425,1.884706464570375,49.93192557604011,10.994075126809193,2.8725808641021917,0.3176727211081186,0.7950060114471083,39.68221735903228,2.4500041005510647,,9.083849780522272,3.4279712860516245,1.1022247131129932,143.61927782081267,4.3442142240547295,1.5593186317249819,2.35711769494475,8280.926454313978,0.5604573659475818,,,,12.836023134531125,0.5387424488684933,0.31364301499171093,74.04395471486085,14.578895177451145,2.712678878737211,2.204399928615124,1.6774352458316706,,2.013105216825561,1.7325783390838374,,,,0.6944764064422475,0.01656470190007875,0.00016652789343008068,4.2102230656393466e-16,0.0,0.0,0.0012866207855845545,0.04109557707340385,0.0007124938200272538,0.704994760740482,0.0,0.0
Rv1851,8.580083321806635,47335.540008137745,21.074346291831777,68.9441671700241,119.89524765749785,10908.179899883768,2.661891806884336,2.133488629716148,3.2992329832397465,216.93657226010373,87.72760373919112,7.451060058344031,66.45893220304129,3.1206743382136644,88.46796016749549,9.507256963560074,2.53454966178041,1.8613256531996154,12.032242280469678,16.936129468956942,100.53983417896823,21.17741833210695,10.189913181337646,21.304894489611637,128.75434417551662,3.4934224606713227,84.00985282355974,9.311779601699518,3.574246405335171,0.39717172884355756,1.1207279056642208,39.22163098048776,1.6123159165892254,,4.455715594210725,9.402681848540915,2.0847559066969032,157.4999830790524,3.231579882365339,0.910150338338844,0.8002305471010092,8771.76962852882,0.44480678150435093,,,,10.788593923197817,0.8601493241012499,0.3338060345816269,81.53865251247116,13.901579132335321,2.8587671566231796,1.7613358634008414,1.8654132814492643,,2.1565840183900167,1.4404225544709808,,,,0.7936046159001628,0.016564701900079918,0.00016652789343008068,4.2102230656393466e-16,0.0,0.0,0.0012866207855845545,0.04109557707340385,0.0007124938200272538,0.704994760740482,0.0,0.0
Rv3824c,9.018125160552152,49345.69148416341,15.084580731944062,135.19955345316998,94.47583848113477,16400.13788358767,4.305001813842564,3.0090946150546185,3.0129735665206177,88.0717527671872,66.71112925245988,5.8127507781769525,149.6453573343922,3.939235625656083,73.96180292146732,7.605370084424241,3.5297790146276298,1.672495697664455,13.304961194858116,18.20403689799985,168.41699624005375,18.83542000383234,7.2301140221667515,8.892862971831205,84.1790394897827,1.9725050155888884,51.293360843471135,9.849663100346227,3.8989177523449774,-0.0461903290661331,1.253144507008393,56.821928196793955,2.236850796113701,,6.7537047235490695,4.028619373797373,1.910416145967291,162.25193704681203,9.92371911355862,1.9636381600836956,1.2338267444109563,6542.11618016202,1.1382483217064212,,,,16.662908446010874,0.6913068683197987,0.27390248017027047,71.10023061946075,,5.061466522572762,1.8799098494800233,1.448647182987094,,4.211199926410538,1.7946243964733157,,,,1.0369670284446215,0.01656470190007866,0.00016652789343008068,4.2102230656393466e-16,0.0,0.0,0.0003654054485403746,0.006031699921104956,0.0,0.4813160886424867,0.0,0.0
